Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800049	Allonnes			317	200038693	SM de coordination des transports collectifs d'Eure-et-Loir	257805	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800064	Amilly			1854	200102317	SM de la Drouette, de la Voise et de leurs Affluents (SMDVA)	69983	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800221	Bailleau-l'Évêque			1191	200080869	Énergie Eure-et-Loir	289954	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800247	Barjouville			1813	252800248	SI d'assainissement de la région de Fresnay-le-Gilmert	7322	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800353	Berchères-les-Pierres			993	200030666	SM d'aménagement et de restauration du bassin du Loir en Eure-et-Loir	81383	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212803381	Berchères-Saint-Germain			916				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800478	Boisville-la-Saint-Père			732				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800494	Boncé			241				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800528	Bouglainval			754				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800601	Briconville			270				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	0	0	0	 	0	 	M.	Jean-Pierre	GORGES	Hôtel de Ville	Place des Halles		28000 CHARTRES	02 37 91 35 20	02 37 91 35 49	brubon@agglo-chartres.fr	www.chartres-metropole.fr				 	    	02 37 91 35 49	Commune	212800684	Challet			445				1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	
