Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711207 - Pointe-à-Pitre	200018653	CA CAP Excellence	CA	0	0	2008-12-30	2008-12-30	RDC		3	98532	40	FPU	0	1	0		0		M.	Eric	JALTON		18 Boulevard Légitimus		97110 POINTE-A-PITRE	05 90 68 92 92	05 90 68 92 94		www.capexcellence.net	Idem			 	    	05 90 68 92 94	Commune	219711033	Baie-Mahault			31370	259710218	SM des transports du Petit cul de sac marin	165057	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711207 - Pointe-à-Pitre	200018653	CA CAP Excellence	CA	0	0	2008-12-30	2008-12-30	RDC		3	98532	40	FPU	0	1	0		0		M.	Eric	JALTON		18 Boulevard Légitimus		97110 POINTE-A-PITRE	05 90 68 92 92	05 90 68 92 94		www.capexcellence.net	Idem			 	    	05 90 68 92 94	Commune	219711017	Les Abymes			52586				0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711207 - Pointe-à-Pitre	200018653	CA CAP Excellence	CA	0	0	2008-12-30	2008-12-30	RDC		3	98532	40	FPU	0	1	0		0		M.	Eric	JALTON		18 Boulevard Légitimus		97110 POINTE-A-PITRE	05 90 68 92 92	05 90 68 92 94		www.capexcellence.net	Idem			 	    	05 90 68 92 94	Commune	219711207	Pointe-à-Pitre			14576				0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711132 - Le Gosier	200041507	CA La Riviéra du Levant	CA	0	0	2014-01-01	2014-01-01	RDC		4	66525	43	FPU	0	0	0		0		M.	Cédric	CORNET		93 Boulevard du Général de Gaulle		97190 Le Gosier	05 90 48 47 47	05 90 93 08 97						 	    	    	Commune	219711108	La Désirade			1420	200095834	SM d'Innovation et de Valorisation de Guadeloupe (SINNOVAL Guadeloupe)	123650	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711132 - Le Gosier	200041507	CA La Riviéra du Levant	CA	0	0	2014-01-01	2014-01-01	RDC		4	66525	43	FPU	0	0	0		0		M.	Cédric	CORNET		93 Boulevard du Général de Gaulle		97190 Le Gosier	05 90 48 47 47	05 90 93 08 97						 	    	    	Commune	219711132	Le Gosier			27437	259710218	SM des transports du Petit cul de sac marin	165057	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711132 - Le Gosier	200041507	CA La Riviéra du Levant	CA	0	0	2014-01-01	2014-01-01	RDC		4	66525	43	FPU	0	0	0		0		M.	Cédric	CORNET		93 Boulevard du Général de Gaulle		97190 Le Gosier	05 90 48 47 47	05 90 93 08 97						 	    	    	Commune	219711280	Sainte-Anne			24518				0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711132 - Le Gosier	200041507	CA La Riviéra du Levant	CA	0	0	2014-01-01	2014-01-01	RDC		4	66525	43	FPU	0	0	0		0		M.	Cédric	CORNET		93 Boulevard du Général de Gaulle		97190 Le Gosier	05 90 48 47 47	05 90 93 08 97						 	    	    	Commune	219711256	Saint-François			13150				0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711223 - Port-Louis	200044691	CA du Nord Grande Terre	CA	0	0	2014-01-01	2014-01-01	RDC		5	57125	38	FPU	0	0	0		0	Taxes additionelles	M.	Jean	BARDAIL		Rue Gambetta	BP 5	97117 PORT-LOUIS	    	    	communaute-ngt@wanadoo.fr	www.nord-grandeterre.com				 	05 90 48 77 80	05 90 48 77 99	Commune	219711025	Anse-Bertrand			4107	200095834	SM d'Innovation et de Valorisation de Guadeloupe (SINNOVAL Guadeloupe)	123650	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711223 - Port-Louis	200044691	CA du Nord Grande Terre	CA	0	0	2014-01-01	2014-01-01	RDC		5	57125	38	FPU	0	0	0		0	Taxes additionelles	M.	Jean	BARDAIL		Rue Gambetta	BP 5	97117 PORT-LOUIS	    	    	communaute-ngt@wanadoo.fr	www.nord-grandeterre.com				 	05 90 48 77 80	05 90 48 77 99	Commune	219711173	Le Moule			22949				0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	
01 - Guadeloupe	971 - Guadeloupe	2 - Pointe-à-Pitre	219711223 - Port-Louis	200044691	CA du Nord Grande Terre	CA	0	0	2014-01-01	2014-01-01	RDC		5	57125	38	FPU	0	0	0		0	Taxes additionelles	M.	Jean	BARDAIL		Rue Gambetta	BP 5	97117 PORT-LOUIS	    	    	communaute-ngt@wanadoo.fr	www.nord-grandeterre.com				 	05 90 48 77 80	05 90 48 77 99	Commune	219711165	Morne-à-l'Eau			16089				0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	
