Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400085	Ahaxe-Alciette-Bascassan	0	0	272	200086056	SM du Bas Adour Maritime	221332	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400093	Ahetze	0	0	2081	256404393	Agence publique de gestion locale	754643	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400101	Aïcirits-Camou-Suhast	0	0	710	200008571	SM du musée basque et de l'histoire de Bayonne	139246	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400119	Aincille	0	0	120	200003176	Conservatoire botanique Sud-Atlantique	1621976	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400127	Ainharp	0	0	135	200084093	SM de l'Aygas	22194	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400135	Ainhice-Mongelos	0	0	174	256404278	SM du SCOT du Pays Basque et du Seignanx	360364	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400143	Ainhoa	0	0	675	256404641	SM Bil Ta Garbi	348408	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400150	Alçay-Alçabéhéty-Sunharette	0	0	210	200081263	SM LA FIBRE64	734651	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400168	Aldudes	0	0	328	256401639	SM "Aéroport de Biarritz - Pays Basque"	330533	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	Commune	216400176	Alos-Sibas-Abense	0	0	327	256401605	Syndicat des mobilités Pays Basque - Adour	355912	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	
