Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	1 - Bressuire	217900497 - Bressuire	200040244	CA du Bocage Bressuirais	CA	0	0	2014-01-01	2014-01-01	ACCOR		33	76338	44	FPU	0	0	0		0		M.	Pierre-Yves	MAROLLEAU		27 boulevard du Colonel Aubry		79300 Bressuire	    	    			27, boulevard du Colonel Aubry			79300 Bressuire	    	    	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	2 - Niort	217901917 - Niort	200041317	CA du Niortais	CA	0	0	2014-01-01	2014-01-01	RDC		40	125784	45	FPU	0	0	0		0		M.	Jérôme	BALOGE		140 Rue des Équarts	CS 28770	79027 NIORT	    	    			140 rue des Equarts	BP 193		79006 NIORT	    	    	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	3 - Parthenay	217902022 - Parthenay	200041333	CC de Parthenay-Gâtine	CC	0	0	2014-01-01	2014-01-01	RDC		38	38013	37	FPU	0	0	0		1		M.	Jean-Michel	PRIEUR		2 Rue de la Citadelle		79200 PARTHENAY	    	    	ccpg@cc-parthenay-gatine.fr					 	05 49 94 03 77	    	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	3 - Parthenay	200085785 - Airvault	200041416	CC Airvaudais-Val du Thouet	CC	0	0	2014-01-01	2014-01-01	ACCOR		9	7052	35	FPU	0	0	0		1		M.	Olivier	FOUILLET		33 Place des Promenades	BP 02	79600 Airvault	    	    	communaute@cc-avt.fr					 	05 49 64 98 51	    	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	2 - Niort	217902709 - Saint-Maixent-l'École	200041994	CC Haut Val de Sèvre	CC	0	0	2014-01-01	2014-01-01	ACCOR		19	31269	28	FPU	0	0	0		0		M.	Daniel	JOLLIT		7 Boulevard de la Trouillette		79400 Saint-Maixent-l'Ecole	    	    						 	    	    	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	3 - Parthenay	217900661 - Champdeniers	200069748	CC Val de Gâtine	CC	0	0	2016-11-30	2017-01-01	RDC		31	22034	36	FPU	0	0	0		0		M.	Jean-Pierre	RIMBEAU		Place Saint-Antoine		79220 Champdeniers Saint Denis	    	    	communaute@valdegatine.fr		1, rue des carrières Moreau			79420 SAINT LIN	05 49 63 25 73	05 49 63 25 44	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	2 - Niort	200081511 - Melle	200069755	CC Mellois en Poitou	CC	0	0	2016-11-30	2017-01-01	RDC		62	47977	33	FPU	0	0	0		0		M.	Fabrice	MICHELET		2 Place de Strasbourg		79500 MELLE	    	    	comcanton.celles@wanadoo.fr		BP 5			79370 CELLES SUR BELLE	05 49 79 90 41	05 49 79 78 62	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	1 - Bressuire	200084267 - Thouars	247900798	CC du Thouarsais	CC	0	0	1998-12-22	1999-01-01	ACCOR		24	36317	37	FPU	0	0	0	 	1	 	M.	Bernard	PAINEAU	Hôtel des communes du Thouarsais	4 Rue de la Trémoille	BP 160	79104 Thouars Cedex	05 49 66 77 00	05 49 66 77 01	info@cc-thouarsais.fr	www.thouars-communaute.fr	Hôtel des communes	4, rue de la Trémoille BP 160		79104 THOUARS cedex	    	05 49 66 77 01	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	2 - Niort	217901842 - La Mothe-Saint-Héray	200015741	Centre intercommunal d'incendie et de secours de La Mothe-Saint-Héray - Pamproux	SIVU	0	0	2008-04-30	2008-04-30	POPUL		7	5488	1	CBUDG	0	0	0	 	0	 	M.	Philippe	BLANCHET	Mairie de La Mothe-Saint-Héray	2 Place Clemenceau		79800 la mothe saint heray	05 49 05 01 41	05 49 05 13 58	lamothe.mairie@wanadoo.fr					 	    	05 49 05 13 58	
75 - Nouvelle Aquitaine	79 - Deux-Sèvres	2 - Niort	217900109 - Arçais	200021343	Centre intercommunal d'incendie et de secours de la Venise Verte	SIVU	0	0	2009-07-17	2009-07-17	POPUL		4	3486	1	CBUDG	0	0	0		0		M.	Alain	LIAIGRE	Mairie d'Arçais			79210 arçais	05 49 35 37 12	    						 	    	    	
