Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
28 - Normandie	76 - Seine-Maritime	3 - Rouen	217605401 - Rouen	200023414	Métropole Rouen Normandie	METRO	0	0	2009-12-22	2010-01-01	RDC		71	504301	67	FPU	0	0	0	 	0	 	M.	Nicolas	MAYER-ROSSIGNOL	Immeuble le 108	108 Allée François Mitterrand	CS 50589	76006 ROUEN CEDEX	    	    	dgs@metropole-rouen-normandie.fr	www.metropole-rouen-normandie.fr				 	    	    	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217603513 - Le Havre	200084952	Le Havre Seine Métropole	CU	0	0	2018-10-19	2019-01-01	RDC		54	269354	65	FPU	0	0	0		0		M.	Edouard	PHILIPPE	Hôtel de la Communauté	19 Rue Georges Braque		76085 LE HAVRE CEDEX	02 35 22 25 25	02 35 22 24 25	valerie.gruel@lehavremetro.fr	www.lehavreseinemetropole.fr	Hôtel de la communauté	19 rue Georges Braque		76085 LE HAVRE CEDEX	02 35 22 25 25	    	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217603844 - Lillebonne	200010700	CA Caux Seine Agglo	CA	0	0	2007-10-01	2007-11-26	RDC		50	79381	55	FPU	0	0	0	 	0	 	Mme	Virginie	CAROLO-LUTROT	Maison de l'Intercommunalité	Allée du Catillon		76170 LILLEBONNE	02 32 84 40 40	02 32 84 40 41	accueil@cauxseine.fr	www.cauxseine.fr				 	    	    	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217602598 - Fécamp	200069821	CA Fécamp Caux Littoral Agglomération	CA	0	0	2016-11-25	2017-01-01	RDC		33	38996	43	FPU	0	0	0		0		M.	Laurent	VASSET		825 Route de Valmont		76400 FECAMP	02 35 10 48 48	02 35 10 31 66	contact@agglo-fecampcauxlittoral.fr	www.agglo-fecampcauxlittoral.fr				 	    	    	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217602176 - Dieppe	247600786	CA de la Région Dieppoise	CA	0	0	2002-12-26	2002-12-31	RDC		16	47068	47	FPU	0	0	0	 	0	 	M.	Nicolas	LANGLOIS		4 Boulevard du Général de Gaulle		76200 DIEPPE	02 32 90 20 25	    	contact@agglodieppe-maritime.com	www.agglodieppe-maritime.com	4 boulevard du Général de Gaulle	BP 50166		76204 DIEPPE cedex	02 32 90 20 25	    	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217600519 - Bacqueville-en-Caux	200068534	CC Terroir de Caux	CC	0	0	2016-11-16	2017-01-01	RDC		79	38569	42	FPU	0	0	0		0		M.	Olivier	BUREAUX				76730 BACQUEVILLE-EN-CAUX	    	    	contact@terroirdecaux.net	www.terroirdecaux.fr	11 route de Dieppe			76730 Bacquevile-en-Caux	02 35 83 57 41	    	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217601012 - Blangy-sur-Bresle	200069722	CC Interrégionale Aumale - Blangy-sur-Bresle	CC	0	1	2016-11-29	2017-01-01	RDC	SDCI - Fusion de la communauté de communes de Blangy-sur-Bresle et de la communauté de communes du canton d?Aumale à compter du 1er janvier 2017	44	21650	32	AAZSE	0	0	0		0		M.	Christian	ROUSSEL		20 Rue Bartentane	PB 65	76340 BLANGY-SUR-BRESLE	02 35 94 02 76	02 35 94 26 70	contact@cciabb.fr	www.cc-blangysurbresle.fr	20 rue Barbentane	BP 65		76340 BLANGY-SUR-BRESLE	02 35 94 02 76	02 35 94 26 70	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217603125 - Gournay-en-Bray	200069730	CC des 4 rivières	CC	0	1	2016-12-01	2017-01-01	RDC	SDCI - Fusion des communautés de communes du Bray Normand, du canton de Forges-les-Eaux et des Monts et de l?Andelle à compter du 1er janvier 2017	53	29551	34	AAZSE	0	0	0		0		M.	Eric	PICARD		26 Rue Félix Faure		76220 GOURNAY-EN-BRAY	02 35 09 85 69	02 35 09 85 69	m.dehays@cc4rivieres.com	cc4rivieres.com				 	    	    	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217601590 - Cany-Barville	200069839	CC de la Côte d'Albâtre	CC	0	0	2016-11-25	2017-01-01	RDC	Ahésions de deux nouvelles communes : Criquetot-le-Mauconduit et Vinnemerville.	63	28274	50	AAZSE	0	0	0		0		M.	Jérôme	LHEUREUX		48 Bis Route de Veulettes		76450 CANY-BARVILLE	02 35 57 85 00	02 35 57 08 75	email@cote-albatre.com	www.cote-albatre.fr				 	    	    	
28 - Normandie	76 - Seine-Maritime	3 - Rouen	217602192 - Doudeville	200069847	CC Plateau de Caux	CC	0	0	2016-12-01	2017-01-01	RDC	SDCI - Fusion de la communauté de communes d?Yerville - Plateau de Caux et de la communauté de communes de Plateau de Caux - Fleur de Lin à compter du 1er janvier 2017	40	21583	30	AAZSE	0	0	0		0		M.	Jean-Nicolas	ROUSSEAU		2 Place Général de Gaulle	BP 35	76560 DOUDEVILLE	    	    	contact@plateaudecaux.fr	www.plateaudecaux.fr				 	    	    	
