Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
32 - Hauts-de-France	60 - Oise	3 - Compiègne	216001586 - Compiègne	200067965	CA de la Région de Compiègne et de la Basse Automne	CA	0	0	2016-11-30	2017-01-01	RDC		22	85046	46	FPU	0	0	1		1		M.	Philippe	MARINI	Hôtel de Ville			60200 COMPIEGNE	03 44 40 76 00	03 44 40 25 90	accueil@agglo-compiegne.fr	www.agglo-compiegne.fr				 	    	03 44 40 25 90	
32 - Hauts-de-France	60 - Oise	1 - Beauvais	216000562 - Beauvais	200067999	CA du Beauvaisis	CA	0	0	2016-11-30	2017-01-01	RDC		53	106357	52	FPU	0	0	0		1		Mme	Caroline	CAYEUX		48 Rue Desgroux		60000 BEAUVAIS	03 44 15 68 00	03 44 15 68 01	initiale du prénom.nom@beauvaisis.fr	www.beauvaisis.fr				 	    	03 44 15 68 01	
32 - Hauts-de-France	60 - Oise	4 - Senlis	216001743 - Creil	200068047	CA Creil Sud Oise	CA	0	0	2016-11-30	2017-01-01	ACCOR		11	89795	46	FPU	0	0	0		1		M.	Jean-Claude	VILLEMAIN		24 Rue de la Villageoise	CS 40081	60106 CREIL CEDEX	03 44 64 74 74	03 44 64 74 75						 	    	03 44 64 74 75	
32 - Hauts-de-France	60 - Oise	4 - Senlis	216006031 - Senlis	200066975	CC Senlis Sud Oise	CC	0	0	2016-11-15	2017-01-01	RDC		17	25727	29	FPU	0	0	0		0		M.	Guillaume	MARECHAL		30 Avenue Eugène Gazeau		60300 SENLIS	03 44 99 08 60	03 44 32 00 32						 	    	    	
32 - Hauts-de-France	60 - Oise	4 - Senlis	216004457 - Neuilly-en-Thelle	200067973	CC Thelloise	CC	0	0	2016-11-30	2017-01-01	RDC		41	62528	30	FPU	0	0	0	redevance spéciale	1	GEMAPI, VERSEMENT TRANSPORT	M.	Pierre	DESLIENS		7 Avenue de l'Europe		60530 NEUILLY-EN-THELLE	03 44 26 99 50	03 44 26 99 77	contact@thelloise.fr	www.thelloise.fr				 	    	    	
32 - Hauts-de-France	60 - Oise	2 - Clermont	216001040 - Breteuil	200068005	CC de l'Oise Picarde	CC	0	0	2016-11-21	2017-01-01	RDC		52	21315	34	FPU	0	0	1		1		M.	Jean	CAUWEL		5 Rue Tassart		60120 Breteuil	    	    						 	    	    	
32 - Hauts-de-France	60 - Oise	2 - Clermont	216003392 - Laigneville	246000129	CC du Liancourtois	CC	0	0	1963-02-14	1963-02-14	RDC		10	24236	24	FPU	0	0	0	 	0	 	M.	Olivier	FERREIRA		1 Rue de Nogent		60290 LAIGNEVILLE	03 44 73 89 10	03 44 73 89 11	contact@ccl-valleedoree.fr	www.ccl-valleedoree.fr	1, rue de Nogent	BP 9 Laigneville		60293 RANTIGNY CEDEX	    	03 44 73 89 11	
32 - Hauts-de-France	60 - Oise	2 - Clermont	216001560 - Clermont	246000376	CC du Clermontois	CC	0	0	1999-12-27	2000-01-01	RDC		18	38433	35	FPU	0	1	0	 	1	 	M.	Lionel	OLLIVIER		9 Rue Henri Breuil		60600 CLERMONT	03 44 50 85 00	03 44 50 39 29	accueil@pays-clermontois.com	www.pays-clermontois.com	9 rue Henri Breuil	CS90089		60607 CLERMONT Cedex	03 44 50 85 00	03 44 50 39 29	
32 - Hauts-de-France	60 - Oise	2 - Clermont	216004929 - Le Plessier-sur-Saint-Just	246000566	CC du Plateau Picard	CC	0	0	1999-12-23	2000-01-01	RDC		52	30474	31	FPU	0	0	0	 	1	 	M.	Olivier	DE BEULE	Espace de Baynast	140 Rue Verte		60130 LE PLESSIER SUR SAINT JUST	03 44 78 70 02	03 44 78 72 91	accueil@cc-plateaupicard.fr	www.cc-plateaupicard.fr	BP 10205			60132 SAINT JUST EN CHAUSSEE CEDEX	    	03 44 78 72 91	
32 - Hauts-de-France	60 - Oise	1 - Beauvais	216006692 - Villeneuve-les-Sablons	246000582	CC des Sablons	CC	0	0	2000-06-27	2000-06-27	RDC		21	39033	31	FPU	0	0	0	 	1	 	Mme	Nathalie	RAVIER		2 Rue de Méru		60175 VILLENEUVE LES SABLONS	03 44 22 01 60	03 44 22 21 88	c.c.sablons@wanadoo.fr	www.cc-sablons.fr	BP 20451			60544 MERU CEDEX	    	03 44 22 21 88	
