Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900132	Appoigny			3256	200080893	Pôle Métropolitain Bourgogne - Sud Champagne - Portes de Paris	355621	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900231	Augy			995	258902311	SM d'étude pour la valorisation et le traitement des déchets ménagers et assimilés Centre Yonne	181839	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900249	Auxerre			35910	200007573	SM de la fourrière animale du Centre Yonne	155299	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900454	Bleigny-le-Carreau			290	200087294	SM Yonne Médian	189712	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900538	Branches			443	200080323	SM du bassin du Serein	40425	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900777	Champs-sur-Yonne			1644	200007219	SM de l'aérodrome d'Auxerre-Branches	69851	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218900835	Charbuy			1913	200050904	PETR du Grand Auxerrois	134076	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218901023	Chevannes			2224				0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218901080	Chitry			350				0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
27 - Bourgogne-Franche-Comté	89 - Yonne	1 - Auxerre	218900249 - Auxerre	200067114	CA de l'Auxerrois	CA	0	0	2016-10-24	2017-01-01	RDC		29	69851	46	FPU	0	0	0		0		M.	Crescent	MARAULT		6 Bis Place du Maréchal Leclerc	BP 58	89010 AUXERRE Cedex	03 86 72 20 60	03 86 72 20 65	cc.auxerrois@wanadoo.fr					 	    	03 86 72 20 65	Commune	218901189	Coulanges-la-Vineuse			810				0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	
