Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
24 - Centre-Val de Loire	37 - Indre-et-Loire	2 - Tours	213702616 - Tours	243700754	Tours Métropole Val de Loire	METRO	0	0	1999-12-30	1999-12-30	RDC		22	302825	52	FPU	0	0	0	assainissement	1	 	M.	Frederic	AUGIS		60 Avenue Marcel Dassault	BP 651	37206 TOURS CEDEX 3	    	    	metropole@tours-metropole.fr	www.tours-agglo.fr	60, avenue Marcel Dassault	BP 651		37206 TOURS CEDEX 3	02 47 80 11 11	    	
24 - Centre-Val de Loire	37 - Indre-et-Loire	3 - Loches	213701634 - Nazelles-Négron	200043065	CC du Val d'Amboise	CC	0	0	2014-01-01	2014-01-01	RDC		14	28788	31	FPU	0	0	0	RS ordures menageres redevance assainissement	1		M.	Thierry	BOUTARD		9 Bis Rue d'Amboise		37530 NAZELLES NEGRON	02 47 23 47 44	02 47 23 47 50	valdamboise@cc-valdamboise.fr	www.cc-valdamboise.fr	9 bis rue d'Amboise		NAZELLES NEGRON	37530 NAZELLES NEGRON	02 47 23 47 44	02 47 23 47 50	
24 - Centre-Val de Loire	37 - Indre-et-Loire	1 - Chinon	213700115 - Avoine	200043081	CC Chinon, Vienne et Loire	CC	0	0	2014-01-01	2014-01-01	ACCOR		19	24082	40	FPU	0	0	0		1		M.	Jean-Luc	DUPONT		32 Rue Marcel Vignaud		37420 AVOINE	    	    	info@cc-cvl.fr	www.cc-cvl.fr	32 rue Marcel Vignaud			37420 AVOINE	02 47 93 78 78	02 47 98 47 92	
24 - Centre-Val de Loire	37 - Indre-et-Loire	3 - Loches	213701329 - Loches	200071587	CC Loches Sud Touraine	CC	0	0	2016-12-15	2017-01-01	RDC		67	52028	36	FPU	0	0	1		1		M.	Gérard	HENAULT		12 Avenue de la Liberté		37600 LOCHES CEDEX	02 47 91 19 20	02 47 91 60 28			12 avenue de la Liberté			37600 LOCHES CEDEX	02 47 91 19 20	02 47 91 60 28	
24 - Centre-Val de Loire	37 - Indre-et-Loire	2 - Tours	213702509 - Sorigny	200072650	CC Touraine Vallée de l'Indre	CC	0	0	2016-12-16	2017-01-01	ACCOR		22	55033	30	FPU	0	0	0		0		M.	Eric	LOIZON	Hôtel communautaire - ZA ISOPARC	6 Place Antoine de Saint-Exupéry		37250 SORIGNY	02 47 34 29 00	02 47 34 29 09			Hôtel communautaire	6, place Antoine-de-Saint-Exupéry	ZA ISOPARC	37250 SORIGNY	02 47 34 29 00	02 47 34 29 09	
24 - Centre-Val de Loire	37 - Indre-et-Loire	1 - Chinon	213701782 - Panzoult	200072668	CC Touraine Val de Vienne	CC	0	0	2016-12-22	2017-01-01	RDC		40	25266	35	FPU	0	0	0		0		M.	Christian	PIMBERT		14 Route de Chinon		37220 L?ILE-BOUCHARD	02 47 97 03 26	02 47 58 91 65			14, route de Chinon			37220 PANZOULT	07 47 97 03 26	02 47 58 91 65	
24 - Centre-Val de Loire	37 - Indre-et-Loire	1 - Chinon	213700818 - Cléré-les-Pins	200072981	CC Touraine Ouest Val de Loire	CC	0	0	2016-12-21	2017-01-01	RDC		28	33635	35	FPU	0	0	0		0		M.	Xavier	DUPONT		2 Rue des Sablons		37340 CLERE LES PINS	02 47 24 06 32	02 47 24 24 99			2 rue des Sablons			37340 CLERE LES PINS	02 47 24 06 32	02 47 24 24 99	
24 - Centre-Val de Loire	37 - Indre-et-Loire	2 - Tours	213701568 - Montlouis-sur-Loire	200073161	CC Touraine-Est Vallées	CC	0	0	2016-12-22	2017-01-01	ACCOR		10	41414	27	FPU	0	0	0		1		M.	Vincent	MORETTE		48 Rue de la Frelonnerie	BP 70	37270 MONTLOUIS-SUR-LOIRE	02 47 50 80 94	02 47 50 79 65			48 rue de la Frelonnerie	BP 70		37270 MONTLOUIS-SUR-LOIRE	02 47 50 80 94	02 47 50 79 65	
24 - Centre-Val de Loire	37 - Indre-et-Loire	1 - Chinon	213702061 - Saint-Antoine-du-Rocher	200073237	CC de Gâtine-Racan	CC	0	0	2016-12-27	2017-01-01	RDC		19	22611	34	FPU	0	0	1		1		M.	Antoine	TRYSTRAM	Le Chêne Baudet			37360 SAINT-ANTOINE-DU-ROCHER	02 47 29 81 00	02 47 29 81 04			Le Chêne Baudet			37360 SAINT-ANTOINE-DU-ROCHER	02 47 29 81 00	02 47 29 81 04	
24 - Centre-Val de Loire	37 - Indre-et-Loire	3 - Loches	213700636 - Château-Renault	243700499	CC du Castelrenaudais	CC	0	0	1996-06-10	1996-06-10	RDC		16	16586	28	FPU	1	1	1	 	0	 	Mme	Brigitte	DUPUIS		5 Rue de Four Brûlé	BP 54	37110 CHATEAU RENAULT	02 47 29 57 40	02 47 29 57 06	comcom.castelrenaudais@wanadoo.fr		5 rue de Four Brulé		BP 54	37110 CHATEAU RENAULT	02 47 29 57 40	02 47 29 57 06	
