Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600214	Brandérion	0	0	1498	200006302	SM de la Ria d'Étel	323129	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600263	Bubry	0	0	2325	200005304	SM du port de pêche de Kéroman	211834	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600297	Calan	0	0	1280	255601106	Syndicat départemental d'énergies du Morbihan (SDEM)	790096	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600362	Caudan	0	0	7282	255602195	SM pour le SCOT du Pays de Lorient	230745	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600404	Cléguer	0	0	3411	253514491	MEGALIS BRETAGNE	3496049	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600628	Gâvres	0	0	698	200094787	SM Blavet Scorff Ellé Isole Laïta	406627	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600636	Gestel	0	0	2681	200005817	SM du SAGE du Golfe du Morbihan et de la Ria d'Étel	528047	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600693	Groix	0	0	2331	200038131	SM Dunes Sauvages de Gâvres à Quiberon	232998	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600784	Guidel	0	0	12253	200008696	SM du haras national d'Hennebont	211834	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	0	0	0		0		M.	Fabrice	LOHER	Maison de l'agglomération	Esplanade du Péristyle		56314 LORIENT CEDEX	    	    	caplorient@agglo-lorient.fr	www.lorient-agglo.bzh				 	    	    	Commune	215600834	Hennebont	0	0	16196	200098820	SM de logement social du Morbihan Habitat 56	391945	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	
