Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505278 - Roissy-en-France	200055655	CA Roissy Pays de France	CA	0	1	2015-11-09	2016-01-01	RDC		42	361855	43	FPU	0	0	0		1		M.	Pascal	DOLL		6 Bis Avenue Charles de Gaulle		95700 ROISSY-EN-FRANCE	01 34 29 03 06	01 34 29 45 82	assist-direction@roissypaysdefrance et pdoll@roissypaysdefrance.fr	www.roissypaysdefrance.fr	6 bis avenue Charles de Gaulle			95700 ROISSY-EN-FRANCE	01 34 29 03 06	01 34 29 45 82	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219504289 - Montmorency	200056380	CA Plaine Vallée	CA	0	0	2015-11-25	2016-01-01	ACCOR		18	186594	37	FPU	0	0	0		1		M.	Luc	STREHAIANO		1 Avenue Foch		95160 MONTMORENCY	01 39 94 98 00	01 34 12 18 65	contact@agglo-plainevallee.fr	www.agglo-plainevallee.fr	1, rue de l'Égalité	CS 10 042		95233 SOISY-SOUS-MONTMORENCY cedex	01 30 10 91 61	01 30 10 91 60	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219500519 - Beauchamp	200058485	CA Val Parisis	CA	0	0	2015-12-14	2016-01-01	ACCOR		15	288575	44	FPU	0	0	0		1		M.	Yannick	BOEDEC		271 Chaussée Jules César		95250 BEAUCHAMP	01 30 26 39 41	01 30 26 39 52	yannick.boedec@valparisis.fr	www.valparisis.fr	271 chaussée Jules César			95250 BEAUCHAMP	01 30 26 39 41	01 30 26 39 52	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501277 - Cergy	249500109	CA de Cergy-Pontoise	CA	0	1	1984-07-06	1984-07-06	ACCOR		13	216320	46	FPU	0	0	0	 	0	 	M.	Jean-Paul	JEANDON	Hôtel d'Agglomération	Parvis de la Préfecture	BP 80309	95027 CERGY-PONTOISE cedex	01 34 41 42 43	01 34 41 42 44	courrier@cergypontoise.fr	www.cergypontoise.fr	Hôtel d'agglomération	Parvis de la Préfecture	B.P. 80309	95027 CERGY-PONTOISE cédex	01 34 41 42 43	01 34 41 42 44	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506581 - Vigny	200035970	CC Vexin Centre	CC	0	0	2012-12-26	2013-01-01	RDC		33	25262	29	FPU	0	0	0	 	0	 	Mme	Nadine	NINOT		1 Rue de Rouen		95450 VIGNY	01 30 39 23 34	01 34 66 12 54	ccvexincentre@orange.fr et michel.guiardccvc@orange.fr	www.ccvexincentre.fr	1 rue de Rouen			95450 VIGNY	01 30 39 23 34	01 34 66 12 54	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219503521 - Luzarches	200073013	CC Carnelle Pays-de-France	CC	0	0	2016-12-20	2017-01-01	RDC		19	33684	28	AAZSE	0	0	0		0		M.	Patrice	ROBIN	Domaine de la Motte	3 Rue François de Ganay		95270 LUZARCHES	01 34 71 94 06	    	contact@c3pf.fr et p.robin@c3pf.fr	www.carnelle-pays-de-france.fr	15 rue Bonnet			95270 LUZARCHES	01 34 71 94 06	    	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500394 - Auvers-sur-Oise	249500430	CC Sausseron Impressionnistes	CC	0	0	2002-12-24	2002-12-24	RDC		15	19341	21	FPU	0	0	0	 	0	 	Mme	Isabelle	MEZIERES	Office de Tourisme Communautaire - Parc Van Gogh	38 Rue du Général de Gaulle		95430 AUVERS-SUR-OISE	01 85 38 03 70	    	secretariat@sausseron-impressionnistes.fr	www.sausseron-impressionnistes.fr	Office de tourisme communautaire	38 rue du Général de Gaulle	Parc Van Gogh	95430 AUVERS-SUR-OISE	01 85 38 03 70	    	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505047 - Presles	249500455	CC de la Vallée de l'Oise et des Trois Forêts	CC	0	0	2003-11-17	2003-11-17	ACCOR		9	39517	20	FPU	0	0	0	 	0	 	M.	Sébastien	PONIATOWSKI	Mairie de Presles	78 Rue Pierre Brossolette		95590 PRESLES	01 34 69 12 06	01 34 69 21 97	contact@ccvo3f.fr	www.ccvo3f.fr	1 avenue Jules Dupré	BP 30005		95290 L'ISLE-ADAM	01 34 69 12 06	01 34 69 21 97	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500527 - Beaumont-sur-Oise	249500489	CC du Haut Val d'Oise	CC	0	0	2004-10-25	2004-10-25	RDC		9	40041	24	FPU	0	0	0	 	0	 	Mme	Catherine	BORGNE		16 Rue Nationale 	CS 10600	95260 BEAUMONT-SUR-OISE	    	    	accueil@cchvo.com et dgs@cchvo.com	www.cc-hautvaldoise.fr	16, rue Nationale			95260 BEAUMONT-SUR-OISE	01 39 37 59 70	01 39 37 94 14	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503554 - Magny-en-Vexin	249500513	CC du Vexin-Val de Seine	CC	0	0	2005-07-22	2005-07-22	RDC		26	16859	22	FPU	0	0	0	 	0	 	M.	Jean-François	RENARD		12 Rue des Frères Montgolfier		95420 MAGNY-EN-VEXIN	    	    	secretariat@vexinvaldeseine.fr et jf.renard@a2ms.fr	www.vexinvaldeseine.fr	12 rue des frères Montgolfier			95420 MAGNY-EN-VEXIN	01 86 35 00 36	    	
