Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	0	0	0		0		M.	Jean-René	ETCHEGARAY		15 Avenue Foch		64100 Bayonne	05 59 44 72 72	    	cabinetpresident@agglo-bab.fr					 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404459 - Pau	200067254	CA Pau Béarn Pyrénées	CA	0	0	2016-07-22	2017-01-01	RDC		31	168379	47	FPU	0	0	0		0		M.	François	BAYROU	Hôtel de France	2 Bis Place Royale	BP 547	64000 Pau	05 59 11 50 50	    	secretariat.particulier@ville-pau.fr					 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404103 - Mourenx	200039204	CC de Lacq-Orthez	CC	0	0	2014-01-01	2014-01-01	ACCOR		60	54650	27	FPU	0	0	0		0		M.	Patrice	LAURENT	Hôtel de la Communauté	Rond-Point des Chênes	BP 73	64150 MOURENX	05 59 60 03 46	05 59 60 06 93	contact@cc-lacq.fr					 	    	05 59 60 06 93	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216405191 - Serres-Castet	200067239	CC des Luys en Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		66	29965	33	FPU	0	0	0		0		M.	Bernard	PEYROULET		68 Chemin de Pau		64121 Serres-Castet	05 59 33 72 34	    						 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216404228 - Oloron-Sainte-Marie	200067262	CC du Haut Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		48	33218	37	FPU	0	0	0		0		M.	Bernard	UTHURRY		12 Place de Jaca	BP 67	64402 Oloron-Sainte-Marie	05 59 34 64 62	    						 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216404996 - Salies-de-Béarn	200067288	CC du Béarn des Gaves	CC	0	0	2016-07-22	2017-01-01	RDC		53	17875	26	FPU	0	0	0		0		M.	Jean Henri	LABOUR		289 Route d'Orthez		64270 Salies-de-Béarn	05 59 38 30 46	    						 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404053 - Morlaàs	200067296	CC du Nord Est Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		73	35562	20	FPU	0	0	0		0		M.	Thierry	CARRERE		1 Rue Saint-Exupéry	BP 26	64160 Morlaàs	    	    	ousse.gabas@wanadoo.fr					 	    	05 59 16 08 84	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216400622 - Arudy	246400337	CC de la Vallée d'Ossau	CC	0	0	1964-07-29	1964-07-29	RDC		18	9899	24	FPU	0	0	0	 	0	 	M.	Jean-Paul	CASAUBON		1 Avenue des Pyrénées		64260 Arudy	05 59 05 66 77	    						 	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216401091 - Bénéjacq	246401756	CC Pays de Nay	CC	0	1	2000-01-01	2000-01-01	ACCOR		29	29936	26	FPU	0	0	0	 	1	 	M.	Christian	PETCHOT-BACQUÉ	Maison du Canton			64800 Bénéjacq	05 59 61 11 82	    			250 rue Monplaisir			64800 BENEJACQ	    	    	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401604 - Cambo-les-Bains	200002467	SIVU ARTZAMENDI	SIVU	0	0	2006-03-16	2006-03-16	MEMNB		4	11963	1	CBUDG	0	0	0	 	0	 	M.	Didier	IRASTORZA		2 Avenue de Curutchague		64250 Cambo-les-Bains	    	    						 	    	    	
