Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
27 - Bourgogne-Franche-Comté	58 - Nièvre	3 - Nevers	215801945 - Nevers	245804406	CA de Nevers	CA	0	0	2002-12-31	2003-01-01	RDC		14	69050	41	FPU	0	0	0	Redevance assainissement	1	 	M.	Denis	THURIOT		124 Route de Marzy		58000 NEVERS	03 86 61 81 60	03 86 61 81 99	hotel.communautaire@agglo-nevers.fr		124 route de Marzy BP 41			58027 NEVERS cedex	03 86 61 81 60	03 86 61 81 99	
27 - Bourgogne-Franche-Comté	58 - Nièvre	2 - Clamecy	215800798 - Clamecy	200067429	CC Haut Nivernais - Val d'Yonne	CC	0	1	2016-11-14	2017-01-01	RDC		30	12328	23	AAZAE	0	0	0		0		Mme	Brigitte	PICQ		1 Rue de la Halle		58500 CLAMECY	03 86 27 12 65	    	cchnvy@orange.fr					 	03 86 27 12 65	03 86 27 10 82	
27 - Bourgogne-Franche-Comté	58 - Nièvre	2 - Clamecy	215800830 - Corbigny	200067692	CC Tannay-Brinon-Corbigny	CC	0	0	2016-11-14	2017-01-01	RDC		58	9762	28	FPU	0	0	0		0		M.	Jean-Charles	ROCHARD	Maison de Pays	3 Grande Rue		58800 CORBIGNY	    	    	fleur.nivernais@wanadoo.fr		rue de la halle			58190 TANNAY	03 86 29 35 94	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	3 - Nevers	215800954 - Decize	200067700	CC Sud Nivernais	CC	0	0	2016-11-14	2017-01-01	RDC		20	20499	16	FPU	0	0	0		0		Mme	Régine	ROY	2 La Jonction			58300 DECIZE	03 86 77 09 45	    	accueil@ccsn.fr		2 La Jonction			58300 DECIZE	03 86 77 09 45	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	1 - Château-Chinon (Ville)	215801820 - Moulins-Engilbert	200067882	CC Bazois Loire Morvan	CC	0	0	2016-11-17	2017-01-01	RDC		46	15393	31	FPU	0	0	0		0		M.	Serge	CAILLOT		11 Place Lafayette		58290 MOULINS ENGILBERT	    	    			11 place Lafayette			58290 MOULINS ENGILBERT	03 86 84 14 54	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	1 - Château-Chinon (Ville)	215800624 - Château-Chinon (Ville)	200067890	CC Morvan Sommets et Grands Lacs	CC	0	0	2016-11-17	2017-01-01	RDC		34	12705	26	AAZSE	0	0	0		0		M.	René	BLANCHOT		Place François Mitterrand		58120 CHATEAU-CHINON-VILLE	03 86 79 43 99	03 86 79 48 94	contact@ccmorvan.fr					 	03 86 79 43 99	03 86 79 48 94	
27 - Bourgogne-Franche-Comté	58 - Nièvre	3 - Nevers	215802323 - Saint-Benin-d'Azy	200067908	CC Amognes Coeur du Nivernais	CC	0	0	2016-11-17	2017-01-01	RDC		28	8717	24	FPU	0	0	0		0		M.	Jean-Luc	GAUTHIER		1 Place de la République		58270 SAINT-BENIN-D'AZY	    	    			1, place de la république			58270 SAINT-BENIN-D'AZY	03 86 58 46 22	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	4 - Cosne-Cours-sur-Loire	215800863 - Cosne-Cours-sur-Loire	200067916	CC Coeur de Loire	CC	0	0	2016-11-17	2017-01-01	RDC		30	25350	29	FPU	0	0	0		0		M.	Sylvain	COINTAT		4 Place Georges Clemenceau		58203 COSNE COURS SUR LOIRE	03 86 28 92 92	    	ccln@cc-loire-nohain.fr					 	    	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	4 - Cosne-Cours-sur-Loire	215800590 - La Charité-sur-Loire	200068088	CC Les Bertranges	CC	0	1	2016-11-18	2017-01-01	ACCOR		32	20027	23	AAZSE	0	0	0		0		M.	Claude	BALAND		14 Avenue Henri Dunant		58400 LA CHARITE SUR LOIRE	03 86 69 69 06	    	accueil@cclnb.fr					 	    	    	
27 - Bourgogne-Franche-Comté	58 - Nièvre	3 - Nevers	215802604 - Saint-Parize-le-Châtel	245801063	CC Loire et Allier	CC	0	0	1993-12-31	1994-01-01	ACCOR		5	5074	19	FPU	0	0	0	 	1	 	M.	André	GARCIA	Mairie de Saint-Parize-le-Châtel			58490 SAINT-PARIZE-LE-CHATEL	03 86 21 08 49	    	sabrina.ccla@orange.fr		Mairie de Magny-Cours			58470 MAGNY-COURS	    	    	
