Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600074	Arcambal	0	0	1017	254603392	SM d'aménagement et de gestion du Parc naturel régional des Causses du Quercy	84414	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	200068054	Bellefont-La Rauze	0	0	1229	200032795	SMO du campus universitaire cadurcien	43718	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600322	Boissières	0	0	409	200032126	SM du SCOT de Cahors et du Sud du Lot	75349	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600371	Bouziès	0	0	94	254600372	SM La Bouriane, Payrac et du Causse	55514	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600405	Cabrerets	0	0	232	254603491	SIVU de Combe de Vals	98378	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600421	Cahors	0	0	21045	200023638	SMO de Cahors Sud	51629	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600447	Caillac	0	0	621	200092658	Syndicat Aquareso	19876	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600462	Calamane	0	0	467	200093300	SMAEP de Francoulès	28282	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600645	Catus	0	0	925	200083541	Syndicat eau potable - assainissement du Quercy Blanc	36990	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	0	0	0	 	1	 	M.	Jean-Luc	Marx	Hôtel administratif Wilson	72 Rue du Président Wilson		46000 CAHORS	05 65 20 89 00	05 65 20 89 01	efauchie@grandcahors.fr					 	    	05 65 20 89 01	Commune	214600702	Cieurac	0	0	634	200098812	SIAEPA des eaux de la Pescalerie	3255	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
